codigo_onibus,codigo_linha,nome_linha,letreiro,distancia_percorrida,hora_requisicao,x,y,hora_gps,ponto_final,hora_final,segundos_deslocamento,geometry,modelo,tem_ar,tecnologia,sem_ar_l_km,sem_ar_kg_km,com_ar_l_km,com_ar_kg_km,emissao_co2
45452,966,3029-10,METRÔ TATUAPÉ - JD. DAS ROSAS,501910.8978266435,05:12:00,-46.506369500000005,-23.585263,2025-10-17 20:21:16-03:00,POINT (346286.4086474164 7390880.767398723),2025-10-17 20:21:16-03:00,168285.0,POINT (346286.4086474164 7390880.767398723),Padron,True,Padron,0.55,0.462,0.63,0.529,844.5805250998278
45453,33794,3729-10,METRÔ CARRÃO - SHOP. ARICANDUVA,546104.4880646266,05:00:00,-46.5052175,-23.564021500000003,2025-10-17 22:12:58-03:00,POINT (345986.795995092 7393374.112699417),2025-10-17 22:12:58-03:00,124223.0,POINT (346379.2603687101 7393234.159897644),Padron,False,Padron,0.55,0.462,0.63,0.529,802.2547981913397
45455,1028,3731-10,METRÔ VL. MATILDE - SHOP. ARICANDUVA,521121.7402298339,00:00:00,-46.516463,-23.539874,2025-10-16 23:59:29-03:00,POINT (345176.03354323946 7395924.736927901),2025-10-16 23:59:29-03:00,-180.0,POINT (345203.088963378 7395896.007482902),Articulado (23m),True,Articulado (23m),0.75,0.63,0.85,0.714,1183.1287429308031
45456,33741,3053-10,METRÔ BELÉM - JD. ITÁPOLIS,326291.17102665117,03:55:00,-46.588603500000005,-23.5429775,2025-10-17 20:14:29-03:00,POINT (347487.24709314166 7390906.088879391),2025-10-17 20:14:29-03:00,123839.0,POINT (337841.70171304327 7395472.60983707),Biarticulado,True,Biarticulado,0.8,0.672,0.9,0.756,784.3713460309666
45458,33761,3134-10,METRÔ TAMANDUATEÍ - SHOP. ARICANDUVA,331261.7628426873,06:26:00,-46.506377,-23.566633000000003,2025-10-17 22:44:44-03:00,POINT (346370.4794402725 7393258.597905554),2025-10-17 22:44:44-03:00,117659.0,POINT (346263.9448035582 7392943.734522028),Articulado (23m),True,Articulado (23m),0.75,0.63,0.85,0.714,752.0801432698951
45460,33805,3737-10,METRÔ GUILHERMINA/ESPERANÇA - SHOP. ARICANDUVA,552265.8143367141,04:23:00,-46.508646,-23.549547500000003,2025-10-16 23:59:05-03:00,POINT (346383.14880996454 7393223.56912299),2025-10-16 23:59:05-03:00,129175.0,POINT (346012.4259835966 7394833.241342949),Articulado (18m),False,Articulado (18m),0.71,0.596,0.8,0.672,1047.3224129662879
45461,33802,3734-10,METRÔ ARTUR ALVIM - CID. LIDER,440998.7836675445,06:02:00,-46.4842785,-23.5410875,2025-10-17 22:05:52-03:00,POINT (349613.9227111336 7394511.441233608),2025-10-17 22:05:52-03:00,115852.0,POINT (348490.3057197506 7395796.006060117),Básico,False,Básico,0.46,0.386,0.53,0.445,541.8375655409652
45462,33739,3046-10,METRÔ TATUAPÉ - VL. GUARANI,292036.3240012227,05:59:00,-46.576742,-23.5410205,2025-10-17 21:59:55-03:00,POINT (344322.2370044951 7391420.239504282),2025-10-17 21:59:55-03:00,114606.0,POINT (339050.30395780073 7395702.685335907),Biarticulado,False,Biarticulado,0.8,0.672,0.9,0.756,624.0232171258125
45463,33802,3734-10,METRÔ ARTUR ALVIM - CID. LIDER,303550.79624526063,17:02:00,-46.4842785,-23.5410875,2025-10-16 23:59:14-03:00,POINT (348647.80101858673 7394828.23176611),2025-10-16 23:59:14-03:00,24904.0,POINT (348490.3057197506 7395796.006060117),Biarticulado,True,Biarticulado,0.8,0.672,0.9,0.756,729.705759093982
45464,33741,3053-10,METRÔ BELÉM - JD. ITÁPOLIS,655164.6651201986,00:00:00,-46.495041,-23.584741,2025-10-17 23:06:22-03:00,POINT (347487.24709314166 7390906.088879391),2025-10-17 23:06:22-03:00,122876.0,POINT (347441.9728938248 7390950.689722551),Biarticulado,True,Biarticulado,0.8,0.672,0.9,0.756,1574.9503384824454
45465,33822,3763-10,METRÔ TATUAPÉ - TERM. VL. CARRÃO,423354.61928112863,05:23:00,-46.5759895,-23.5408655,2025-10-17 22:33:12-03:00,POINT (344605.4095235857 7393853.264985746),2025-10-17 22:33:12-03:00,123571.0,POINT (339126.94186081295 7395720.69386873),Básico,True,Básico,0.46,0.386,0.53,0.445,599.3134996929441
45466,33784,372U-10,METRÔ TATUAPÉ - VL. STA. ISABEL,378552.53031566204,06:41:00,-46.541513,-23.5675695,2025-10-17 22:54:12-03:00,POINT (343081.8797615128 7394035.294294536),2025-10-17 22:54:12-03:00,114971.0,POINT (342678.60599974135 7392801.882730892),Miniônibus,False,Miniônibus,0.3,0.252,0.35,0.294,303.3341425419399
45467,973,3053-10,METRÔ BELÉM - JD. ITÁPOLIS,395130.12600616115,03:42:00,-46.494602,-23.585148,2025-10-17 21:35:31-03:00,POINT (347487.24709314166 7390906.088879391),2025-10-17 21:35:31-03:00,133588.0,POINT (347487.24709314166 7390906.088879391),Articulado (23m),False,Articulado (23m),0.75,0.63,0.85,0.714,791.5444249218423
45468,924,2710-10,BURGO PAULISTA - METRÔ PATRIARCA,563718.46426451,04:20:00,-46.5012995,-23.529988,2025-10-17 23:49:58-03:00,POINT (346739.73036249704 7397007.003555059),2025-10-17 23:49:58-03:00,205416.0,POINT (346739.73036249704 7397007.003555059),Articulado (23m),True,Articulado (23m),0.75,0.63,0.85,0.714,1279.83821534293
45469,33741,3053-10,METRÔ BELÉM - JD. ITÁPOLIS,382526.26401517296,04:58:00,-46.588603500000005,-23.5429775,2025-10-16 23:59:24-03:00,POINT (341894.7423789294 7392351.236699889),2025-10-16 23:59:24-03:00,68340.0,POINT (337841.70171304327 7395472.60983707),Básico,True,Básico,0.46,0.386,0.53,0.445,541.5156551277993
45470,993,3134-10,METRÔ TAMANDUATEÍ - SHOP. ARICANDUVA,330422.92845385923,05:14:00,-46.5054075,-23.563519,2025-10-17 20:33:10-03:00,POINT (346304.6138669057 7393163.356328592),2025-10-17 20:33:10-03:00,110362.0,POINT (346359.28153345326 7393289.5999075845),Padron,True,Padron,0.55,0.462,0.63,0.529,556.0125743971626
45471,973,3053-10,METRÔ BELÉM - JD. ITÁPOLIS,598601.9243296088,06:12:00,-46.494602,-23.585148,2025-10-17 22:11:22-03:00,POINT (347487.24709314166 7390906.088879391),2025-10-17 22:11:22-03:00,172797.0,POINT (347487.24709314166 7390906.088879391),Padron,False,Padron,0.55,0.462,0.63,0.529,879.3761569364119
45472,1054,3763-10,METRÔ TATUAPÉ - TERM. VL. CARRÃO,279316.63906264916,07:49:00,-46.576099,-23.540888,2025-10-17 20:22:41-03:00,POINT (344605.4095235857 7393853.264985746),2025-10-17 20:22:41-03:00,72082.0,POINT (339115.7898233661 7395718.079453858),Básico,True,Básico,0.46,0.386,0.53,0.445,395.40901375625805
45473,1054,3763-10,METRÔ TATUAPÉ - TERM. VL. CARRÃO,98193.97216639761,05:21:00,-46.522529000000006,-23.558262,2025-10-17 12:50:57-03:00,POINT (343215.8912574398 7392924.548171419),2025-10-17 12:50:57-03:00,26963.0,POINT (344605.4095235857 7393853.264985746),Articulado (23m),False,Articulado (23m),0.75,0.63,0.85,0.714,196.707074742336
45474,1062,3778-10,METRÔ CARRÃO - JD. STA. TEREZINHA,511425.4281475721,04:45:00,-46.486423,-23.569554,2025-10-17 23:04:02-03:00,POINT (348304.05772826757 7392641.555470861),2025-10-17 23:04:02-03:00,129252.0,POINT (348304.05772826757 7392641.555470861),Biarticulado,False,Biarticulado,0.8,0.672,0.9,0.756,1092.8138548657319
45475,960,3023-10,PQ. SÃO RAFAEL - SHOP. ARICANDUVA,803908.9627908248,05:51:00,-46.5053735,-23.563608,2025-10-17 22:48:02-03:00,POINT (346362.85563201027 7393279.781057047),2025-10-17 22:48:02-03:00,154615.0,POINT (346362.85563201027 7393279.781057047),Articulado (23m),True,Articulado (23m),0.75,0.63,0.85,0.714,1825.154713672149
45476,33739,3046-10,METRÔ TATUAPÉ - VL. GUARANI,485075.05248541833,04:33:00,-46.576742,-23.5410205,2025-10-17 23:33:43-03:00,POINT (339159.48522011115 7395727.9732856415),2025-10-17 23:33:43-03:00,189747.0,POINT (339050.30395780073 7395702.685335907),Midiônibus,True,Midiônibus,0.4,0.336,0.47,0.395,608.9486686386194
45477,1016,372U-10,METRÔ TATUAPÉ - VL. STA. ISABEL,313413.67211456905,05:47:00,-46.537433,-23.5564715,2025-10-16 23:58:53-03:00,POINT (342416.2167291492 7392888.749234397),2025-10-16 23:58:53-03:00,65351.0,POINT (343081.8797615128 7394035.294294536),Midiônibus,True,Midiônibus,0.4,0.336,0.47,0.395,393.4501215624665
45478,1016,372U-10,METRÔ TATUAPÉ - VL. STA. ISABEL,645211.1881323983,05:34:00,-46.537433,-23.5564715,2025-10-16 23:59:14-03:00,POINT (342517.7610604877 7392831.216010021),2025-10-16 23:59:14-03:00,66097.0,POINT (343081.8797615128 7394035.294294536),Miniônibus,False,Miniônibus,0.3,0.252,0.35,0.294,517.0077250504906
45479,33790,3725-10,VL. DALILA - METRÔ VL. MATILDE,301910.9742936195,04:21:00,-46.526184,-23.5356865,2025-10-16 23:59:20-03:00,POINT (343745.73912864784 7396632.276594207),2025-10-16 23:59:20-03:00,70578.0,POINT (344205.6983225611 7396349.179981961),Midiônibus,True,Midiônibus,0.4,0.336,0.47,0.395,379.0099797989811
45480,971,3046-10,METRÔ TATUAPÉ - VL. GUARANI,438576.1979983976,00:00:00,-46.57769475,-23.54132,2025-10-17 20:39:00-03:00,POINT (339151.0794007573 7395726.330439886),2025-10-17 20:39:00-03:00,82071.0,POINT (338953.39773127064 7395668.450126829),Articulado (18m),False,Articulado (18m),0.71,0.596,0.8,0.672,831.7202876461411
45481,33761,3134-10,METRÔ TAMANDUATEÍ - SHOP. ARICANDUVA,371096.0233586955,05:07:00,-46.5888935,-23.5914675,2025-10-17 23:57:42-03:00,POINT (338294.3454183817 7390381.001853788),2025-10-17 23:57:42-03:00,122848.0,POINT (337871.6468596158 7390102.6507140305),Básico,True,Básico,0.46,0.386,0.53,0.445,525.3346635472701
45482,1022,3725-10,VL. DALILA - METRÔ VL. MATILDE,398018.76287092926,06:26:00,-46.531035,-23.532673,2025-10-16 23:59:06-03:00,POINT (345043.05909987807 7394987.467392238),2025-10-16 23:59:06-03:00,62987.0,POINT (343706.8615964933 7396677.600235345),Padron,False,Padron,0.55,0.462,0.63,0.529,584.7094635955386
45483,33741,3053-10,METRÔ BELÉM - JD. ITÁPOLIS,669569.9552053077,04:48:00,-46.588603500000005,-23.5429775,2025-10-16 23:59:02-03:00,POINT (347444.023936006 7390856.909409938),2025-10-16 23:59:02-03:00,68871.0,POINT (337841.70171304327 7395472.60983707),Midiônibus,True,Midiônibus,0.4,0.336,0.47,0.395,840.558034666087
45484,33707,2725-10,JD. SÃO CARLOS - METRÔ ARTUR ALVIM,554515.4811956945,00:00:00,-46.482594375,-23.5400625,2025-10-16 23:59:13-03:00,POINT (348604.3737828379 7395912.6373847965),2025-10-16 23:59:13-03:00,-225.0,POINT (348661.0680488084 7395911.285513944),Básico,False,Básico,0.46,0.386,0.53,0.445,681.3109911259021
45485,2060,4724-10,VL. NHOCUNÉ - METRÔ PATRIARCA,499731.5664978907,05:38:00,-46.502293,-23.5312595,2025-10-17 22:34:47-03:00,POINT (346677.95993011317 7395743.387811484),2025-10-17 22:34:47-03:00,121381.0,POINT (346639.7671175267 7396865.144447325),Miniônibus,True,Miniônibus,0.3,0.252,0.35,0.294,467.17405494055305
45487,927,2714-10,VL. RUI BARBOSA - METRÔ VL. MATILDE,325278.21750931995,04:55:00,-46.529821,-23.5313415,2025-10-16 23:59:06-03:00,POINT (344642.85850469937 7399254.852063985),2025-10-16 23:59:06-03:00,68479.0,POINT (343829.2387751707 7396826.365165237),Articulado (23m),False,Articulado (23m),0.75,0.63,0.85,0.714,651.6135892255451
45489,971,3046-10,METRÔ TATUAPÉ - VL. GUARANI,315415.76356739394,06:35:00,-46.576742,-23.5410205,2025-10-17 23:58:06-03:00,POINT (338986.11813368904 7395160.691139619),2025-10-17 23:58:06-03:00,114574.0,POINT (339050.30395780073 7395702.685335907),Articulado (23m),True,Articulado (23m),0.75,0.63,0.85,0.714,716.1041788152328
45490,1028,3731-10,METRÔ VL. MATILDE - SHOP. ARICANDUVA,376734.25730538834,00:00:00,-46.51591475,-23.54034975,2025-10-16 23:59:05-03:00,POINT (345203.088963378 7395896.007482902),2025-10-16 23:59:05-03:00,-180.0,POINT (345259.61878412764 7395843.9175367635),Padron,False,Padron,0.55,0.462,0.63,0.529,553.4414606944807
45491,927,2714-10,VL. RUI BARBOSA - METRÔ VL. MATILDE,290567.06808788853,06:41:00,-46.529821,-23.5313415,2025-10-17 21:34:32-03:00,POINT (343829.2387751707 7396826.365165237),2025-10-17 21:34:32-03:00,102127.0,POINT (343829.2387751707 7396826.365165237),Midiônibus,False,Midiônibus,0.4,0.336,0.47,0.395,310.4418555451001
45492,973,3053-10,METRÔ BELÉM - JD. ITÁPOLIS,285381.88477835525,05:19:00,-46.494602,-23.585148,2025-10-17 22:18:56-03:00,POINT (349761.9608633402 7395694.712808579),2025-10-17 22:18:56-03:00,90823.0,POINT (347487.24709314166 7390906.088879391),Miniônibus,False,Miniônibus,0.3,0.252,0.35,0.294,228.67650427289604
45493,1016,372U-10,METRÔ TATUAPÉ - VL. STA. ISABEL,262598.5116430337,07:08:00,-46.537433,-23.5564715,2025-10-17 21:33:08-03:00,POINT (343081.8797615128 7394035.294294536),2025-10-17 21:33:08-03:00,86442.0,POINT (343081.8797615128 7394035.294294536),Articulado (23m),False,Articulado (23m),0.75,0.63,0.85,0.714,526.0504684489073
45494,33822,3763-10,METRÔ TATUAPÉ - TERM. VL. CARRÃO,614443.8560692237,05:45:00,-46.57434225,-23.54545875,2025-10-16 23:59:09-03:00,POINT (341478.3252669142 7393850.637094278),2025-10-16 23:59:09-03:00,130546.0,POINT (339300.70207659656 7395213.902711403),Padron,True,Padron,0.55,0.462,0.63,0.529,1033.9431099233648
45495,1062,3778-10,METRÔ CARRÃO - JD. STA. TEREZINHA,457063.51942027966,05:28:00,-46.486423,-23.569554,2025-10-17 22:59:23-03:00,POINT (340913.43702517066 7396164.161544401),2025-10-17 22:59:23-03:00,125960.0,POINT (348304.05772826757 7392641.555470861),Articulado (23m),False,Articulado (23m),0.75,0.63,0.85,0.714,915.612495278675
45496,936,2722-31,JD. VERÔNIA - METRÔ GUILHERMINA/ESPERANÇA,199752.14141749006,04:55:00,-46.5162345,-23.528614,2025-10-20 22:20:05-03:00,POINT (345213.2390672219 7397143.117077405),2025-10-20 22:20:05-03:00,62669.0,POINT (345213.2390672219 7397143.117077405),Articulado (18m),True,Articulado (18m),0.71,0.596,0.8,0.672,426.8303757808927
45497,1054,3763-10,METRÔ TATUAPÉ - TERM. VL. CARRÃO,403291.9768692281,04:56:00,-46.522529000000006,-23.558262,2025-10-17 23:48:00-03:00,POINT (344605.4095235857 7393853.264985746),2025-10-17 23:48:00-03:00,136043.0,POINT (344605.4095235857 7393853.264985746),Miniônibus,False,Miniônibus,0.3,0.252,0.35,0.294,323.1578610653125
45498,34299,3725-41,VL. ARICANDUVA - METRÔ VL. MATILDE,298142.58473389776,04:34:00,-46.527745,-23.5419515,2025-10-16 23:59:05-03:00,POINT (343727.67543681763 7396660.047457778),2025-10-16 23:59:05-03:00,69761.0,POINT (344053.71352457977 7395653.733116992),Midiônibus,False,Midiônibus,0.4,0.336,0.47,0.395,318.53553752969634
45500,936,2722-31,JD. VERÔNIA - METRÔ GUILHERMINA/ESPERANÇA,393951.3976929244,04:30:00,-46.5162345,-23.528614,2025-10-17 20:12:22-03:00,POINT (345213.2390672219 7397143.117077405),2025-10-17 20:12:22-03:00,118583.0,POINT (345213.2390672219 7397143.117077405),Miniônibus,True,Miniônibus,0.3,0.252,0.35,0.294,368.28546413323033
45501,33702,2721-10,METRÔ ITAQUERA - JD. NAZARÉ,512646.52589644067,05:39:00,-46.444141,-23.520362,2025-10-16 23:59:05-03:00,POINT (356098.27685896144 7398283.0398047585),2025-10-16 23:59:05-03:00,63794.0,POINT (352564.89856259606 7398132.802140066),Básico,False,Básico,0.46,0.386,0.53,0.445,629.8682805079208
45502,1921,2735-10,METRÔ PENHA - JD. KERALUX,1036622.4872489395,00:00:00,-46.5064515,-23.4865655,2025-10-17 23:32:09-03:00,POINT (347375.8002105972 7402456.857785154),2025-10-17 23:32:09-03:00,132251.0,POINT (346163.2656029274 7401809.800237386),Básico,True,Básico,0.46,0.386,0.53,0.445,1467.4738916242163
45503,934,2721-10,METRÔ ITAQUERA - JD. NAZARÉ,306524.4502330128,07:26:00,-46.4719325,-23.542138,2025-10-16 23:59:02-03:00,POINT (349338.99295288126 7398366.330775056),2025-10-16 23:59:02-03:00,34907.0,POINT (349751.9248089045 7395692.671785774),Articulado (23m),True,Articulado (23m),0.75,0.63,0.85,0.714,695.9177855865205
45504,973,3053-10,METRÔ BELÉM - JD. ITÁPOLIS,591221.7129095445,00:00:00,-46.587731000000005,-23.5428375,2025-10-17 22:00:19-03:00,POINT (347487.24709314166 7390906.088879391),2025-10-17 22:00:19-03:00,118245.0,POINT (337930.60701735865 7395489.0994553715),Articulado (18m),True,Articulado (18m),0.71,0.596,0.8,0.672,1263.3225561451145
45505,1069,3791-10,METRÔ ARTUR ALVIM - SHOP. ARICANDUVA,517949.2611218677,04:16:00,-46.505301,-23.5638,2025-10-16 23:59:06-03:00,POINT (348208.2747630823 7395857.261166411),2025-10-16 23:59:06-03:00,70856.0,POINT (346370.4794402725 7393258.597905554),Articulado (23m),True,Articulado (23m),0.75,0.63,0.85,0.714,1175.9261049880322
45506,993,3134-10,METRÔ TAMANDUATEÍ - SHOP. ARICANDUVA,625120.3547853088,04:28:00,-46.5054075,-23.563519,2025-10-16 23:59:32-03:00,POINT (337871.6468596158 7390102.6507140305),2025-10-16 23:59:32-03:00,134881.0,POINT (346359.28153345326 7393289.5999075845),Padron,True,Padron,0.55,0.462,0.63,0.529,1051.9087746078826
45507,33741,3053-10,METRÔ BELÉM - JD. ITÁPOLIS,194891.4688527818,16:49:00,-46.588603500000005,-23.5429775,2025-10-16 23:59:22-03:00,POINT (337841.70171304327 7395472.60983707),2025-10-16 23:59:22-03:00,25714.0,POINT (337841.70171304327 7395472.60983707),Básico,False,Básico,0.46,0.386,0.53,0.445,239.4553521206589
45508,33734,3029-10,METRÔ TATUAPÉ - JD. DAS ROSAS,161524.50527981902,05:29:00,-46.576643,-23.541,2025-10-20 20:42:58-03:00,POINT (346286.4086474164 7390880.767398723),2025-10-20 20:42:58-03:00,54841.0,POINT (339060.386411626 7395705.06654492),Articulado (18m),False,Articulado (18m),0.71,0.596,0.8,0.672,306.31668705770153
45510,33752,3069-10,TERM. SÃO MATEUS - JD. RECANTO VERDE SOL,573611.2887847703,00:00:00,-46.411272,-23.618289500000003,2025-10-17 21:15:06-03:00,POINT (349948.95950909983 7387684.597729891),2025-10-17 21:15:06-03:00,118295.0,POINT (356027.84933574684 7387322.597971304),Biarticulado,False,Biarticulado,0.8,0.672,0.9,0.756,1225.692601875297
45511,1053,3762-10,METRÔ TATUAPÉ - JD. IVA,300662.72659556044,05:15:00,-46.5180675,-23.5801255,2025-10-17 20:33:01-03:00,POINT (345293.50070300326 7390174.463184435),2025-10-17 20:33:01-03:00,93855.0,POINT (345086.49414185656 7391437.055397878),Articulado (23m),True,Articulado (23m),0.75,0.63,0.85,0.714,682.6096213262306
45514,1037,3737-10,METRÔ GUILHERMINA/ESPERANÇA - SHOP. ARICANDUVA,368473.4613222811,05:56:00,-46.50883825,-23.5490665,2025-10-17 20:48:54-03:00,POINT (345465.9224801593 7395872.869510252),2025-10-17 20:48:54-03:00,113334.0,POINT (345992.2393686233 7394886.297754627),Básico,True,Básico,0.46,0.386,0.53,0.445,521.6220860516609
45515,33739,3046-10,METRÔ TATUAPÉ - VL. GUARANI,286298.2978494704,05:57:00,-46.576742,-23.5410205,2025-10-17 23:49:15-03:00,POINT (344322.2370044951 7391420.239504282),2025-10-17 23:49:15-03:00,97403.0,POINT (339050.30395780073 7395702.685335907),Articulado (18m),True,Articulado (18m),0.71,0.596,0.8,0.672,611.7622028447482
45516,33821,3762-10,METRÔ TATUAPÉ - JD. IVA,472159.35962410993,05:03:00,-46.51673025,-23.57750675,2025-10-16 23:58:59-03:00,POINT (339855.90934141655 7395442.026126806),2025-10-16 23:58:59-03:00,67957.0,POINT (345219.9062864898 7391728.487499083),Básico,False,Básico,0.46,0.386,0.53,0.445,580.1233187957589
45518,1034,3734-10,METRÔ ARTUR ALVIM - CID. LIDER,425426.68268175045,06:14:00,-46.48276,-23.554444,2025-10-17 22:42:04-03:00,POINT (348687.9909226531 7394663.859244946),2025-10-17 22:42:04-03:00,117880.0,POINT (348660.6272774561 7394318.606315837),Biarticulado,False,Biarticulado,0.8,0.672,0.9,0.756,909.0517355543643
45519,1028,3731-10,METRÔ VL. MATILDE - SHOP. ARICANDUVA,667219.4543735773,00:00:00,-46.516619,-23.53974,2025-10-16 23:59:10-03:00,POINT (345231.8300584587 7395869.593799375),2025-10-16 23:59:10-03:00,-135.0,POINT (345187.00540225505 7395910.677423865),Miniônibus,True,Miniônibus,0.3,0.252,0.35,0.294,623.7501069211386
45521,936,2722-31,JD. VERÔNIA - METRÔ GUILHERMINA/ESPERANÇA,557470.0012808853,04:33:00,-46.5162345,-23.528614,2025-10-16 23:59:30-03:00,POINT (346964.12887039257 7401472.870356054),2025-10-16 23:59:30-03:00,125884.0,POINT (345213.2390672219 7397143.117077405),Articulado (23m),False,Articulado (23m),0.75,0.63,0.85,0.714,1116.7517800659334
45522,33805,3737-10,METRÔ GUILHERMINA/ESPERANÇA - SHOP. ARICANDUVA,519747.85100426746,04:17:00,-46.50970625000001,-23.54758,2025-10-17 20:23:55-03:00,POINT (345043.36888256815 7396892.47433557),2025-10-17 20:23:55-03:00,187666.0,POINT (345901.8949510446 7395049.970732512),Padron,False,Padron,0.55,0.462,0.63,0.529,763.5355805178191
45524,966,3029-10,METRÔ TATUAPÉ - JD. DAS ROSAS,322370.8888255233,05:35:00,-46.506369500000005,-23.585263,2025-10-17 21:09:17-03:00,POINT (346286.4086474164 7390880.767398723),2025-10-17 21:09:17-03:00,112532.0,POINT (346286.4086474164 7390880.767398723),Básico,True,Básico,0.46,0.386,0.53,0.445,456.35790134807553
45525,993,3134-10,METRÔ TAMANDUATEÍ - SHOP. ARICANDUVA,548790.8474801315,04:50:00,-46.5054075,-23.563519,2025-10-17 23:29:06-03:00,POINT (346359.28153345326 7393289.5999075845),2025-10-17 23:29:06-03:00,198650.0,POINT (346359.28153345326 7393289.5999075845),Miniônibus,True,Miniônibus,0.3,0.252,0.35,0.294,513.037123766801
45526,966,3029-10,METRÔ TATUAPÉ - JD. DAS ROSAS,321829.96629839233,05:59:00,-46.506369500000005,-23.585263,2025-10-17 21:36:08-03:00,POINT (346286.4086474164 7390880.767398723),2025-10-17 21:36:08-03:00,112231.0,POINT (346286.4086474164 7390880.767398723),Biarticulado,False,Biarticulado,0.8,0.672,0.9,0.756,687.6862719864048
45527,33805,3737-10,METRÔ GUILHERMINA/ESPERANÇA - SHOP. ARICANDUVA,363413.33379492705,06:15:00,-46.509696,-23.56098,2025-10-17 22:49:23-03:00,POINT (345319.5892969043 7395987.995335104),2025-10-17 22:49:23-03:00,119682.0,POINT (345918.56918523705 7393566.147903519),Miniônibus,True,Miniônibus,0.3,0.252,0.35,0.294,339.7369550981875
